# telescope   = tel13
# season      = 2014-2019
# filter      = RG715
# aperture    = 8.485                pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770         hr
# dec         = -47:09:24.10         deg
# pmra        = -1.04648201531881    arcsec/yr
# pmdec       = 0.416445772717513    arcsec/yr
# aflag       = R 
# plx         = 0.0792543382307208   arcsec
# e_plx       = 4.37672245690568e-05 arcsec
# r_plx       = 2018A&A...616A...1G
# distmod     = 0.504884780055967    mag
# s_distmod   = T
# bjmag       = 13.95                mag
# rfmag       = 11.93                mag
# inmag       = 9.57                 mag
# jmag        = 9.245                mag
# e_jmag      = 0.026                mag
# q_jmag      = A
# hmag        = 8.666                mag
# e_hmag      = 0.031                mag
# q_hmag      = A
# kmag        = 8.322                mag
# e_kmag      = 0.027                mag
# q_kmag      = A
# vest        = 13.49                mag
# s_vest      = R
# vmjest      = 4.245                mag
# vmag        = 13.49                mag
# rcmag       = 12.26                mag
# icmag       = 10.69                mag
# r_vrimag    = 2005AJ....129.1954J
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.193767437731184    Msol
# radius      = 0.214841130737437    Rsol
# null_dc[1]  = 0.000092             mag
# null_dc[2]  = 0.000305             mag
# null_dc[3]  = 0.001318             mag
# null_dc[4]  = 0.001996             mag
# null_dc[5]  = -0.000529            mag
# null_dc[6]  = -0.000429            mag
# null_dc[7]  = -0.000696            mag
# null_dc[8]  = -0.001825            mag
# null_dc[9]  = 0.001943             mag
# null_dc[10] = 0.000993             mag
# null_dc[11] = 0.000710             mag
# null_cm     = 0.699190             mag/mag
# null_fwhm_k = 0.000395             mag/pix
# null_fwhm_0 = 2.639000             pix
# null_chidof = 3.767
# null_nfit   = 22489
# null_nparm  = 13
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2457394.629186    0.004921    0.003308  18.023 -0.2966  3.029 0.096 1.83275  1023.747  1020.001   -0.01    82.76  9494  3  2 0 0  0.001874    0.002139
2457394.629682    0.005544    0.003321  18.023 -0.2957  3.600 0.140 1.82692  1023.865  1030.204   -0.01    84.46  7642  3  2 0 0  0.001850    0.002553
2457394.630174    0.010859    0.003360  18.023 -0.3055  3.108 0.065 1.82118  1023.639  1026.968   -0.01    85.70  8962  3  2 0 0  0.001826    0.008078
2457394.630674    0.010312    0.003296  18.023 -0.2977  3.584 0.155 1.81539  1025.044  1017.286   -0.01    86.03  7100  3  2 0 0  0.001802    0.007361
2457394.631165    0.009838    0.003296  18.023 -0.2897  3.792 0.140 1.80974  1024.862  1024.929   -0.01    85.32  6485  3  2 0 0  0.001778    0.006822
2457394.631686    0.006178    0.003270  18.023 -0.2906  2.947 0.093 1.80380  1024.310  1029.541   -0.01    84.05  9722  3  2 0 0  0.001753    0.003513
2457394.632179    0.002667    0.003262  18.023 -0.2922  3.850 0.276 1.79821  1024.598  1019.239   -0.02    83.53  5996  3  2 0 0  0.001729   -0.000338
2457394.632676    0.015937    0.003265  18.023 -0.2929  3.116 0.104 1.79263  1024.697  1018.904   -0.02    83.23  9206  3  2 0 0  0.001705    0.013238
2457394.633169    0.009568    0.003230  18.023 -0.2860  3.086 0.185 1.78712  1024.397  1029.197   -0.01    83.77  8370  3  2 0 0  0.001681    0.006898
2457394.633667   -0.000447    0.003209  18.023 -0.2908  3.659 0.294 1.78159  1023.881  1026.418   -0.00    85.70  6548  3  2 0 0  0.001657   -0.003326
2457394.634176    0.011414    0.003237  18.023 -0.2936  2.747 0.102 1.77599  1025.217  1016.701   -0.01    87.99 11931  3  2 0 0  0.001632    0.008912
2457394.634693    0.005329    0.003230  18.023 -0.2972  3.548 0.099 1.77034  1025.277  1025.661   -0.00    89.45  7054  3  2 0 0  0.001607    0.002529
2457394.635185    0.008986    0.003241  18.023 -0.2935  2.786 0.033 1.76501  1024.420  1029.064   -0.00    89.71 10912  3  2 0 0  0.001584    0.006503
2457394.635683    0.009539    0.003209  18.023 -0.2850  4.014 0.336 1.75964  1023.774  1019.006   -0.01    89.78  4731  3  2 0 0  0.001559    0.006588
2457394.636186    0.004332    0.003181  18.023 -0.2914  3.013 0.088 1.75427  1023.714  1020.602   -0.01    89.38  9274  3  2 0 0  0.001535    0.001793
2457394.636677    0.007372    0.003168  18.023 -0.2998  3.317 0.165 1.74905  1024.355  1029.694   -0.00    89.21  7652  3  2 0 0  0.001511    0.004730
2457394.637177    0.005617    0.003172  18.023 -0.2978  3.430 0.159 1.74378  1024.041  1025.390   -0.01    89.05  7509  3  2 0 0  0.001487    0.002947
2457394.637686    0.008732    0.003167  18.023 -0.2995  3.713 0.070 1.73846  1025.864  1015.419   -0.00    88.76  6238  3  2 0 0  0.001462    0.005968
2457394.638180    0.012598    0.003145  18.023 -0.2894  3.515 0.119 1.73332  1025.493  1025.113   -0.00    87.77  6960  3  2 0 0  0.001438    0.009929
2457394.638672   -0.000282    0.003186  18.023 -0.2980  3.175 0.108 1.72825  1025.015  1029.806   -0.00    87.60  8835  3  2 0 0  0.001414   -0.002801
2457394.639170    0.008484    0.003137  18.023 -0.3001  3.536 0.319 1.72315  1024.023  1015.861   -0.01    87.95  6458  3  2 0 0  0.001390    0.005840
2457394.639669    0.007212    0.003134  18.023 -0.3089  3.635 0.157 1.71808  1024.357  1021.164   -0.01    87.46  6999  3  2 0 0  0.001366    0.004546
2457394.640168    0.010693    0.003104  18.023 -0.2965  2.954 0.093 1.71303  1023.598  1031.712   -0.00    86.87  9859  3  2 0 0  0.001342    0.008312
2457394.640661    0.004210    0.003112  18.023 -0.2938  3.319 0.228 1.70809  1024.148  1025.425   -0.01    85.95  8733  3  2 0 0  0.001318    0.001703
2457394.641155    0.012921    0.003093  18.023 -0.2921  2.958 0.074 1.70317  1025.680  1016.654   -0.01    85.35  9517  3  2 0 0  0.001294    0.010573
2457394.641672    0.006465    0.003087  18.023 -0.2946  3.403 0.096 1.69805  1025.410  1027.704   -0.00    85.80  7142  3  2 0 0  0.001270    0.003958
2457394.642167    0.010238    0.003086  18.023 -0.2912  3.004 0.062 1.69320  1024.907  1029.485    0.00    86.41  9564  3  2 0 0  0.001269    0.007888
2457394.642667    0.003607    0.003076  18.023 -0.3017  3.690 0.130 1.68832  1024.471  1016.923   -0.01    85.48  6553  3  2 0 0  0.001268    0.000988
2457394.643158    0.009513    0.003060  18.023 -0.2960  3.473 0.079 1.68357  1023.519  1020.866   -0.00    83.76  7104  3  2 0 0  0.001267    0.006980
2457394.643675    0.014452    0.003057  18.023 -0.2999  2.921 0.036 1.67860  1022.957  1030.955   -0.00    82.63 10516  3  2 0 0  0.001266    0.012138
2457394.644182    0.005998    0.003035  18.023 -0.2901  3.590 0.167 1.67376  1024.115  1023.340   -0.00    81.37  7354  3  2 0 0  0.001265    0.003420
2457394.644674    0.003663    0.003031  18.023 -0.2913  3.042 0.057 1.66909  1025.405  1013.689   -0.00    81.48  8551  3  2 0 0  0.001264    0.001302
2457394.645177    0.004994    0.003023  18.023 -0.2920  3.671 0.177 1.66436  1024.889  1026.299   -0.00    82.61  7460  3  2 0 0  0.001263    0.002386
2457394.645696    0.004665    0.003007  18.023 -0.2964  3.044 0.116 1.65951  1024.364  1030.048    0.00    83.99  9205  3  2 0 0  0.001262    0.002305
2457394.646207    0.004725    0.003014  18.023 -0.3002  3.810 0.271 1.65477  1024.229  1016.132   -0.00    85.15  6592  3  2 0 0  0.001261    0.002064
2457394.646713    0.001351    0.002996  18.023 -0.2982  3.109 0.159 1.65010  1024.262  1023.095    0.00    85.93 10093  3  2 0 0  0.001260   -0.001033
2457394.647203    0.004501    0.002996  18.023 -0.2902  2.935 0.059 1.64562  1024.787  1030.691    0.00    86.60 10079  3  2 0 0  0.001259    0.002186
2457394.647705    0.007780    0.002999  18.023 -0.2874  3.787 0.246 1.64106  1024.339  1022.229    0.00    86.57  5906  3  2 0 0  0.001258    0.005130
2457394.648199    0.012566    0.002980  18.023 -0.2904  3.272 0.080 1.63660  1024.941  1018.424    0.00    86.66  8379  3  2 0 0  0.001257    0.010119
2457394.648692    0.009810    0.002980  18.023 -0.2971  4.197 0.260 1.63217  1024.324  1029.098    0.00    87.71  5121  3  2 0 0  0.001256    0.007000
2457394.649196    0.003653    0.002983  18.023 -0.2942  3.692 0.178 1.62769  1024.114  1029.550    0.00    88.89  6945  3  2 0 0  0.001255    0.001042
2457394.649691    0.008737    0.002958  18.023 -0.2952  3.855 0.079 1.62331  1024.608  1017.239   -0.00    89.43  5836  3  2 0 0  0.001254    0.006062
2457394.650183    0.014668    0.002957  18.023 -0.2940  3.171 0.101 1.61899  1024.256  1021.647    0.00    89.31  8822  3  2 0 0  0.001253    0.012265
2457394.650676    0.007579    0.002942  18.023 -0.2926  3.273 0.115 1.61469  1024.661  1030.076    0.01    88.44  7858  3  2 0 0  0.001252    0.005135
2457394.651185    0.004033    0.002950  18.023 -0.2913  3.615 0.138 1.61028  1023.625  1021.209    0.00    87.04  6857  3  2 0 0  0.001251    0.001455
2457394.651681    0.004034    0.002930  18.023 -0.2987  2.905 0.065 1.60601  1024.678  1017.441   -0.00    86.53 10038  3  2 0 0  0.001250    0.001737
2457394.652177    0.003800    0.002933  18.023 -0.2995  3.646 0.066 1.60177  1023.837  1029.375    0.00    86.72  6832  3  2 0 0  0.001249    0.001212
2457394.652672    0.001374    0.002910  18.023 -0.2862  3.839 0.150 1.59757  1024.484  1028.710    0.01    87.20  6567  3  2 0 0  0.001248   -0.001290
2457394.653187    0.009674    0.002901  18.023 -0.2917  3.524 0.162 1.59323  1024.705  1015.045   -0.00    87.69  7432  3  2 0 0  0.001247    0.007135
2457394.653680    0.004850    0.002901  18.023 -0.2977  3.272 0.074 1.58910  1024.677  1023.076    0.00    86.83  8883  3  2 0 0  0.001246    0.002411
2457394.654194   -0.005645    0.003829  18.023 -0.4928  2.953 0.101 1.58483  1024.208  1030.691    0.01    88.01  8064  3  2 0 0  0.001245   -0.007957
2457394.654684    0.006992    0.002909  18.023 -0.2972  4.099 0.303 1.58078  1024.727  1020.600   -0.00    86.70  5147  3  2 0 0  0.001244    0.004228
2457394.655179    0.008788    0.002880  18.023 -0.3014  2.974 0.063 1.57671  1026.047  1017.934    0.00    88.19 10534  3  2 0 0  0.001243    0.006469
2457394.655673    0.011172    0.002892  18.023 -0.2910  3.656 0.205 1.57269  1025.713  1029.439    0.01    89.95  7105  3  2 0 0  0.001242    0.008585
2457394.656165    0.006155    0.002910  18.023 -0.3116  2.962 0.051 1.56870  1024.836  1028.826    0.01    92.72 10131  3  2 0 0  0.001241    0.003842
2457394.656664   -0.000026    0.002888  18.023 -0.2993  3.967 0.247 1.56469  1025.051  1014.950    0.00    95.12  5974  3  2 0 0  0.001240   -0.002735
2457394.657165    0.001933    0.002870  18.023 -0.3007  3.482 0.163 1.56070  1024.002  1023.329   -0.00    94.63  7583  3  2 0 0  0.001239   -0.000584
2457394.657681    0.007391    0.002869  18.023 -0.3027  2.852 0.032 1.55660  1023.577  1030.339    0.01    93.37 10576  3  2 0 0  0.001238    0.005123
2457394.658178    0.007504    0.002902  18.023 -0.3097  3.445 0.264 1.55268  1023.529  1022.238   -0.00    91.71  6814  3  2 0 0  0.001237    0.005003
2457394.658696   -0.050900    0.028429  18.023 -1.7401  2.847 0.101 1.54863  1024.709  1018.020    0.01    94.14  3616  3  2 0 0  0.001236   -0.053165
2457394.659197    0.001652    0.005384  18.023 -0.4740  4.160 0.292 1.54473  1024.824  1031.009    0.01    90.55  4113  3  2 0 0  0.001235   -0.001130
2457394.659694    0.008586    0.003303  18.023 -0.3353  3.572 0.174 1.54090  1026.435  1023.933    0.01    90.13  6919  3  2 0 0  0.001234    0.006037
2457394.660187   -0.000816    0.002838  18.023 -0.2862  3.735 0.196 1.53711  1025.968  1013.478    0.01    91.64  6761  3  2 0 0  0.001233   -0.003429
2457394.660679   -0.000500    0.002898  18.023 -0.3087  3.054 0.132 1.53337  1026.065  1023.320    0.01    91.90  9392  3  2 0 0  0.001232   -0.002843
2457394.661187    0.054385    0.006449  18.023 -0.9073  2.969 0.081 1.52952  1025.533  1030.952    0.01    91.81  5478  3  2 0 0  0.001231    0.052076
2457394.661703    0.032830    0.009906  18.023 -0.7654  3.759 0.233 1.52564  1025.492  1017.999    0.01    92.06  3626  3  2 0 0  0.001237    0.030206
2457394.662218    0.011513    0.002825  18.023 -0.2961  3.041 0.164 1.52179  1025.821  1022.476    0.01    92.20  9637  3  2 0 0  0.001303    0.009125
2457394.662714    0.005099    0.002809  18.023 -0.3014  3.137 0.154 1.51812  1025.453  1032.601    0.01    91.95  8214  3  2 0 0  0.001367    0.002629
2457394.663227   -0.009378    0.005072  18.023 -0.5045  3.386 0.179 1.51434  1025.135  1027.109    0.01    93.23  6050  3  2 0 0  0.001433   -0.011993
2457394.663736   -0.002047    0.005996  18.023 -0.7967  2.851 0.063 1.51061  1024.716  1014.192    0.01    93.78  7258  3  2 0 0  0.001498   -0.004496
2457394.664231   -0.000955    0.003658  18.023 -0.4320  3.139 0.161 1.50701  1023.462  1025.991    0.01    94.19  8196  3  2 0 0  0.001562   -0.003562
2457394.664724    0.031033    0.003771  18.023 -0.5370  2.697 0.042 1.50345  1023.321  1030.868    0.01    93.49  9381  3  2 0 0  0.001625    0.028556
2457394.665222   -0.051929    0.010135  18.023 -0.7862  3.113 0.177 1.49988  1023.739  1018.952    0.01    92.92  5902  3  2 0 0  0.001689   -0.054615
2457394.665719   -0.029948    0.016600  18.023 -1.4368  2.777 0.088 1.49634  1023.997  1022.041    0.01    91.35  4607  3  2 0 0  0.001753   -0.032546
2457394.666236    0.000477    0.003390  18.023 -0.3555  2.776 0.063 1.49268  1023.756  1031.623    0.01    91.26 10753  3  2 0 0  0.001819   -0.002167
2457394.666732    0.010732    0.002858  18.023 -0.3152  3.577 0.272 1.48919  1023.536  1025.821    0.01    89.84  7350  3  2 0 0  0.001883    0.007727
2457394.667232    0.003286    0.003067  18.023 -0.3294  2.934 0.113 1.48569  1023.301  1014.842    0.01    88.77  9901  3  2 0 0  0.001947    0.000490
2457394.667729    0.010547    0.003098  18.023 -0.3351  3.266 0.205 1.48224  1023.408  1025.699    0.01    88.33  7620  3  2 0 0  0.002011    0.007575
2457394.668238    0.003282    0.003815  18.023 -0.5128  2.492 0.034 1.47873  1023.752  1029.107    0.01    89.17 12600  3  2 0 0  0.002076    0.000570
2457394.668750    0.002416    0.002765  18.023 -0.2973  3.719 0.349 1.47522  1025.206  1017.528    0.01    88.79  6312  3  2 0 0  0.002142   -0.000826
2457394.669265    0.001934    0.002739  18.023 -0.3074  2.722 0.146 1.47172  1025.173  1021.575    0.01    88.29 12028  3  2 0 0  0.002208   -0.000961
2457394.669758    0.008923    0.002734  18.023 -0.3034  2.485 0.050 1.46839  1025.134  1031.321    0.01    87.18 13919  3  2 0 0  0.002272    0.006077
2457394.670256    0.000633    0.002725  18.023 -0.3004  3.456 0.246 1.46505  1024.861  1023.730    0.01    86.13  7648  3  2 0 0  0.002336   -0.002640
2457394.670749    0.002658    0.002725  18.023 -0.3047  2.555 0.043 1.46176  1024.114  1015.028    0.01    85.39 14220  3  2 0 0  0.002399   -0.000304
2457394.671252    0.003522    0.002743  18.023 -0.3087  3.308 0.244 1.45842  1023.682  1026.798    0.01    84.04  8250  3  2 0 0  0.002464    0.000217
2457394.671742    0.004141    0.002723  18.023 -0.3026  2.757 0.054 1.45519  1023.394  1030.171    0.01    82.70 10415  3  2 0 0  0.002527    0.001010
2457394.672240    0.004732    0.002717  18.023 -0.3066  3.517 0.298 1.45194  1025.197  1016.784    0.01    82.16  6815  3  2 0 0  0.002591    0.001256
2457394.672731    0.006968    0.002720  18.023 -0.3075  2.769 0.095 1.44874  1024.871  1021.914    0.02    81.67 11711  3  2 0 0  0.002654    0.003743
2457394.673222    0.006019    0.005440  18.023 -0.7087  3.155 0.106 1.44557  1024.434  1030.925    0.01    83.92  5765  3  2 0 0  0.002717    0.002597
2457394.673735   -0.005536    0.002684  18.023 -0.3021  3.443 0.283 1.44228  1024.061  1024.066    0.01    81.08  7681  3  2 0 0  0.002783   -0.009117
2457394.674230    0.003430    0.002669  18.023 -0.3093  2.597 0.061 1.43913  1024.134  1015.349    0.01    80.61 13679  3  2 0 0  0.002846    0.000139
2457394.674724   -0.004955    0.002662  18.023 -0.2993  3.355 0.258 1.43600  1024.483  1028.160    0.01    80.58  8584  3  2 0 0  0.002910   -0.008590
2457394.675220    0.000608    0.002669  18.023 -0.3060  2.599 0.114 1.43287  1024.336  1029.360    0.02    80.78 11784  3  2 0 0  0.002974   -0.002773
2457394.675718    0.012482    0.002709  18.023 -0.2992  3.280 0.277 1.42976  1025.447  1018.259    0.01    80.69  7934  3  2 0 0  0.003038    0.008787
2457394.676211    0.014955    0.002717  18.023 -0.3220  2.850 0.117 1.42669  1024.722  1021.439    0.01    81.37 11503  3  2 0 0  0.003101    0.011385
2457394.676721    0.013067    0.002657  18.023 -0.3058  2.413 0.033 1.42355  1024.271  1031.041    0.02    80.77 14398  3  2 0 0  0.003166    0.009625
2457394.677214    0.025320    0.007457  18.023 -0.6811  3.252 0.231 1.42052  1024.057  1024.130    0.01    81.22  5810  3  2 0 0  0.003230    0.021502
2457394.677705    0.067469    0.004189  18.023 -0.5254  2.529 0.043 1.41753  1023.878  1014.987    0.01    77.98 10726  3  2 0 0  0.003293    0.063892
2457394.678206    0.017131    0.004991  18.023 -0.6808  2.748 0.138 1.41449  1024.099  1027.830    0.01    77.04  8112  3  2 0 0  0.003357    0.013422
2457394.678700    0.011250    0.002667  18.023 -0.3085  2.738 0.069 1.41152  1024.642  1028.065    0.01    73.96 12578  3  2 0 0  0.003421    0.007501
2457394.679196    0.009928    0.002873  18.023 -0.3288  3.363 0.241 1.40856  1025.242  1018.656    0.01    74.05  7332  3  2 0 0  0.003484    0.005888
2457394.679711    0.006326    0.002623  18.023 -0.3070  2.908 0.135 1.40550  1024.648  1021.745    0.01    74.36 10535  3  2 0 0  0.003551    0.002419
2457394.680199    0.000755    0.002620  18.023 -0.3054  2.537 0.032 1.40262  1024.470  1030.333    0.02    75.20 12549  3  2 0 0  0.003613   -0.003049
2457394.680688    0.010038    0.002624  18.023 -0.3063  3.548 0.298 1.39975  1024.778  1022.686    0.02    76.17  7522  3  2 0 0  0.003676    0.005791
2457394.681189    0.023467    0.005167  18.023 -0.6407  2.741 0.077 1.39683  1024.378  1015.272    0.02    76.91  8696  3  2 0 0  0.003741    0.019493
2457394.681695    0.000466    0.002602  18.023 -0.3067  3.413 0.260 1.39390  1024.284  1027.083    0.01    73.80  8377  3  2 0 0  0.003794   -0.003809
2457394.682196    0.008317    0.002588  18.023 -0.3015  2.616 0.059 1.39102  1024.209  1028.458    0.02    71.64 11468  3  2 0 0  0.003719    0.004408
2457394.682709    0.012547    0.002618  18.023 -0.3051  3.165 0.248 1.38809  1025.387  1017.515    0.02    70.43  9129  3  2 0 0  0.003642    0.008474
2457394.683200    0.012200    0.002593  18.023 -0.3028  2.707 0.110 1.38530  1025.266  1024.321    0.02    69.71 11437  3  2 0 0  0.003569    0.008360
2457394.683697   -0.000447    0.002749  18.023 -0.3216  2.453 0.044 1.38250  1024.627  1030.271    0.02    69.17 14315  3  2 0 0  0.003495   -0.004136
2457394.684198    0.007413    0.006015  18.023 -0.4417  3.180 0.268 1.37969  1024.467  1023.019    0.02    70.41  7232  3  2 0 0  0.003421    0.003490
2457394.684709    0.011243    0.002589  18.023 -0.3044  2.537 0.070 1.37684  1023.910  1015.793    0.01    69.88 14469  3  2 0 0  0.003344    0.007627
2457394.685219    0.009317    0.002560  18.023 -0.3024  3.352 0.254 1.37402  1023.782  1028.680    0.02    70.92  9051  3  2 0 0  0.003269    0.005433
2457394.685713    0.038744    0.006749  18.023 -0.6416  2.925 0.126 1.37131  1024.447  1027.659    0.02    73.80  7259  3  2 0 0  0.003195    0.035079
2457394.686209    0.018712    0.004100  18.023 -0.5554  2.879 0.077 1.36860  1026.229  1017.680    0.02    72.71  7947  3  2 0 0  0.003121    0.015117
2457394.686703    0.010175    0.002576  18.023 -0.3079  2.845 0.069 1.36592  1025.077  1023.123    0.01    70.76 11556  3  2 0 0  0.003047    0.006645
2457394.687200    0.007978    0.002570  18.023 -0.3037  2.758 0.048 1.36324  1023.894  1030.596    0.02    70.09 11514  3  2 0 0  0.002973    0.004535
2457394.687715    0.009255    0.002569  18.023 -0.3107  3.163 0.290 1.36048  1024.624  1022.064    0.02    69.42  9063  3  2 0 0  0.002897    0.005705
2457394.688216    0.000649    0.002564  18.023 -0.3076  2.657 0.044 1.35781  1024.037  1017.126    0.01    69.08 14500  3  2 0 0  0.002822   -0.002649
2457394.688709    0.024909    0.009377  18.023 -1.8950  3.126 0.177 1.35520  1023.606  1028.330    0.03    75.13  2073  3  2 0 0  0.002749    0.021477
2457394.689215    0.000868    0.002696  18.023 -0.3559  3.110 0.134 1.35254  1024.262  1027.621    0.02    70.01  9222  3  2 0 0  0.002673   -0.002505
2457394.689715    0.004986    0.002540  18.023 -0.3000  3.107 0.157 1.34993  1024.763  1016.189    0.02    70.49  9549  3  2 0 0  0.002599    0.001666
2457394.690211    0.009792    0.002659  18.023 -0.3242  3.176 0.127 1.34736  1024.364  1025.252    0.02    71.04  8120  3  2 0 0  0.002525    0.006497
2457394.690703   -0.020285    0.007606  18.023 -1.5556  2.641 0.038 1.34482  1024.547  1030.268    0.02    76.09  3949  3  2 0 0  0.002451   -0.023317
2457394.691220    0.005716    0.003326  18.023 -0.3416  3.880 0.312 1.34217  1024.563  1019.769    0.02    69.87  5825  3  2 0 0  0.002374    0.002248
2457394.691732    0.009172    0.002526  18.023 -0.2980  3.317 0.209 1.33957  1023.769  1017.853    0.02    68.40  9088  3  2 0 0  0.002298    0.005980
2457394.692242    0.009323    0.002528  18.023 -0.3055  2.867 0.109 1.33699  1024.639  1030.400    0.02    67.72 11139  3  2 0 0  0.002222    0.006362
2457394.692733    0.022157    0.005120  18.023 -0.7282  3.623 0.260 1.33452  1023.768  1025.671    0.02    70.33  4821  3  2 0 0  0.002149    0.018948
2457394.693228    0.006304    0.002584  18.023 -0.3186  2.776 0.037 1.33205  1025.496  1014.685    0.02    67.32 10448  3  2 0 0  0.002075    0.003481
2457394.693718    0.017146    0.002672  18.023 -0.3676  3.171 0.137 1.32962  1025.533  1025.941    0.02    67.94  8076  3  2 0 0  0.002002    0.014218
2457394.694213    0.011738    0.002493  18.023 -0.3016  2.801 0.048 1.32719  1024.686  1031.121    0.02    68.05 11833  3  2 0 0  0.001929    0.009008
2457394.694707    0.004876    0.002508  18.023 -0.2978  3.760 0.300 1.32477  1024.593  1019.690    0.02    69.11  6550  3  2 0 0  0.001855    0.001819
2457394.695203    0.003735    0.002508  18.023 -0.3008  3.524 0.126 1.32235  1023.755  1018.648    0.02    70.11  7346  3  2 0 0  0.001781    0.000822
2457394.695698   -0.005651    0.002635  18.023 -0.4083  2.922 0.156 1.31996  1024.469  1030.077    0.02    71.33  8238  3  2 0 0  0.001707   -0.008275
2457394.696195    0.020628    0.003018  18.023 -0.3715  3.055 0.208 1.31757  1024.361  1026.590    0.02    70.87  8266  3  2 0 0  0.001633    0.018004
2457394.696705    0.016674    0.004318  18.023 -0.6910  2.822 0.067 1.31513  1024.754  1015.956    0.02    73.23  8125  3  2 0 0  0.001557    0.014195
2457394.697198    0.007972    0.002493  18.023 -0.3154  3.205 0.191 1.31280  1024.631  1025.715    0.02    71.68  9339  3  2 0 0  0.001484    0.005393
2457394.697698    0.009298    0.002537  18.023 -0.3110  2.557 0.036 1.31044  1024.272  1032.096    0.03    72.38 13871  3  2 0 0  0.001409    0.007027
2457394.698207    0.015576    0.002642  18.023 -0.3250  3.984 0.314 1.30805  1023.992  1018.712    0.02    72.52  5791  3  2 0 0  0.001333    0.012795
